topic,period,p_value,odds_ratio,ci_lower,ci_upper,rate_difference,count_chart_topic,count_nochart_topic,total_chart,total_nochart,p_adjusted,significant,direction
17,2020-2024,0.001097173538379828,0.281326649534556,0.13195454315827337,0.7214626377435073,-0.005580595195077642,5,181,2271,23258,0.004900708471429899,True,underrepresented
18,2020-2024,0.4067222809717904,0.9274201866728715,0.7870267111509995,1.0985265292117747,-0.005155595955221956,162,1779,2271,23258,0.5797955920236161,False,neutral
19,2020-2024,3.157802755467166e-07,0.43769055012838926,0.31323067798340914,0.6291935962741972,-0.018059892858842734,33,758,2271,23258,2.35080871795889e-06,True,underrepresented
20,2020-2024,0.03184896408935796,1.4298337438859763,1.0516350522246898,1.9814161779266948,0.005745005984408842,44,317,2271,23258,0.08994186261081874,False,neutral
21,2020-2024,0.11067685510598088,0.0,0.009629101746521042,2.5699789758192484,-0.0013758706681571932,0,32,2271,23258,0.2317296653781475,False,neutral
22,2020-2024,0.724229284551493,1.0484633995756563,0.8059630635822688,1.3841775511015006,0.0011710766206910958,59,577,2271,23258,0.8661516993242505,False,neutral
23,2020-2024,0.07173204891720633,0.0,0.008592288462723434,2.2826424614599934,-0.0015478545016768424,0,36,2271,23258,0.17800175101677126,False,neutral
24,2020-2024,0.022986469061994905,0.6672270328953387,0.4778142559276672,0.957095989426573,-0.007300528193326489,34,518,2271,23258,0.08105754879756098,False,neutral
25,2020-2024,0.00034359624096664664,0.2786779158728719,0.13787563000103906,0.657791293555955,-0.006774106959177012,6,219,2271,23258,0.001770842164981948,True,underrepresented
26,2020-2024,0.0840678030937416,0.6851637851402244,0.4626944966436702,1.0539359022318886,-0.004781525437533575,24,357,2271,23258,0.19398578434109606,False,neutral
27,2020-2024,0.5186718413243231,0.7305725648633293,0.3842354657955584,1.5536207778289863,-0.0012928701038518058,8,112,2271,23258,0.6966892821926853,False,neutral
28,2020-2024,0.8535181685344484,0.8633030354634084,0.43492196375655046,1.9429060950999335,-0.00048632196517164536,7,83,2271,23258,0.9223502789001297,False,neutral
29,2020-2024,1.0,0.8957928445229681,0.4506724935972647,2.017881776001217,-0.00035733409003190853,7,80,2271,23258,1.0,False,neutral
30,2020-2024,0.6439398167823016,1.1290177298043866,0.6636459157569488,2.0530508101075933,0.0006508274175552027,13,118,2271,23258,0.7989623652669298,False,neutral
31,2020-2024,0.3126284209225856,0.7967605329047015,0.5481451867938689,1.1974821302643248,-0.0029875659323426503,27,346,2271,23258,0.4987167667098389,False,neutral
32,2020-2024,0.0817559360724553,0.6056739912073157,0.3615142582939106,1.0888773574321184,-0.003691764378815938,13,219,2271,23258,0.19398578434109606,False,neutral
33,2020-2024,0.0868593064213863,0.19659437478820738,0.05758333665960266,1.480960116543538,-0.0017954551814181427,1,52,2271,23258,0.19398578434109606,False,neutral
34,2020-2024,0.39859359294931207,0.0,0.01665809980392476,4.59025216823789,-0.0007739272508384212,0,18,2271,23258,0.5797955920236161,False,neutral
35,2020-2024,6.149398937863928e-05,0.473747868135396,0.3258697613427085,0.7139027706356748,-0.012414055888081614,26,555,2271,23258,0.00037455429894262107,True,underrepresented
36,2020-2024,0.23810119759611842,0.3718578468688649,0.1295995161999702,1.636580204010468,-0.0014841084022205833,2,55,2271,23258,0.42093213434518106,False,neutral
37,2020-2024,0.0007771114068804324,0.0,0.0037001564635514815,0.9619344366743702,-0.0036546564622925446,0,85,2271,23258,0.003719033161499212,True,underrepresented
38,2020-2024,0.6207854540949982,1.1641458717804702,0.5214509506664511,3.0732586664155455,0.0003098511029703411,5,44,2271,23258,0.7847665174408468,False,neutral
39,2020-2024,1.0,0.8902581821671945,0.4279713276842986,2.1413963911880725,-0.0003247132021901699,6,69,2271,23258,1.0,False,neutral
40,2020-2024,0.0028700741555220685,0.4979773390373566,0.3160103850026298,0.8288418881130927,-0.0074339084340955255,17,347,2271,23258,0.012018435526248662,True,underrepresented
41,2020-2024,1.0,0.0,0.03134222540260117,9.25901358124314,-0.0003869636254192106,0,9,2271,23258,1.0,False,neutral
42,2020-2024,0.10816571881519994,0.0,0.009928545208281604,2.6534611820356337,-0.001332874709777281,0,31,2271,23258,0.2317296653781475,False,neutral
43,2020-2024,0.24352813530405348,0.5731509562418766,0.27963344510894794,1.3653714183682946,-0.001958559620626837,6,107,2271,23258,0.42093213434518106,False,neutral
44,2020-2024,0.2679151933836047,1.4101659292035398,0.7884729972790846,2.721314443734876,0.0014040045273172766,11,80,2271,23258,0.43781263309028084,False,neutral
45,2020-2024,0.010024458975686979,0.30221699423287424,0.13227362768199988,0.8671330140194892,-0.004043115763938974,4,135,2271,23258,0.038338369229451344,True,underrepresented
46,2020-2024,0.3586912521098894,1.2100127690317377,0.814510751011671,1.8606418488739471,0.0018932231818910034,25,212,2271,23258,0.5588910207293626,False,neutral
47,2020-2024,0.2348189961474879,1.7084436598999706,0.7446516183559889,4.586732866518249,0.0009117945202891131,5,30,2271,23258,0.42093213434518106,False,neutral
48,2020-2024,0.24502019760391136,0.5678194751042434,0.27710176768444295,1.3524479444941282,-0.0020015555790067487,6,108,2271,23258,0.42093213434518106,False,neutral
49,2020-2024,0.8176113586112527,0.7443718169787865,0.31716653693794883,2.170521572574887,-0.0006034390935459905,4,55,2271,23258,0.9061822160648045,False,neutral
50,2020-2024,0.00019961681570912092,0.4036482458613606,0.24642022470790742,0.706973877448066,-0.008969892189006977,14,352,2271,23258,0.001114527221042592,True,underrepresented
51,2020-2024,0.5359438939129519,0.7671750663129974,0.41592955477212923,1.5629553191146037,-0.001196503116553808,9,120,2271,23258,0.7040831547483879,False,neutral
52,2020-2024,1.0,0.0,0.13898606266310534,83.80825835652851,-4.2995958379912286e-05,0,1,2271,23258,1.0,False,neutral
53,2020-2024,0.8250315698500459,0.9143886524822695,0.5993016723561274,1.4555739114883097,-0.0008570224781961639,21,235,2271,23258,0.9061822160648045,False,neutral
54,2020-2024,0.251909071121183,0.0,0.01440602918294312,3.92891037450062,-0.000902915125978158,0,21,2271,23258,0.42194769412798155,False,neutral
55,2020-2024,0.010299860390001853,3.0416523461154483,1.4682643036949876,6.854278235390296,0.002361786358440739,8,27,2271,23258,0.038338369229451344,True,overrepresented
56,2020-2024,0.3902911455797733,0.0,0.01859544954215236,5.170179667205508,-0.0006879353340785966,0,16,2271,23258,0.5797955920236161,False,neutral
57,2020-2024,1.932186073543479e-13,2.3897481322626137,1.9375901236115578,2.9672949205073853,0.027090066479589753,108,476,2271,23258,4.315215564247104e-12,True,overrepresented
58,2020-2024,1.0,0.8903549989451679,0.37608113643713587,2.6096773322034577,-0.00021647546812678,4,46,2271,23258,1.0,False,neutral
59,2020-2024,0.059892135053492584,0.5693319744278699,0.33392131565135974,1.04798129080844,-0.003960115199633585,12,215,2271,23258,0.1543374249455386,False,neutral
60,2020-2024,0.7232212170371168,1.1385326060248662,0.6264651650872847,2.2552109056247103,0.0005337102891808578,10,90,2271,23258,0.8661516993242505,False,neutral
61,2020-2024,4.7321912478520894e-17,4.455875707716435,3.2856257682389747,6.100126723625197,0.019691959611895116,58,136,2271,23258,1.58528406803045e-15,True,overrepresented
62,2020-2024,0.49979382492493957,1.3362663906142167,0.4958523506304302,4.693258392045524,0.0003320969202739064,3,23,2271,23258,0.6966892821926853,False,neutral
63,2020-2024,0.21891018736212317,0.5268605381206722,0.2439168500662741,1.3623737337032196,-0.00196893469116501,5,97,2271,23258,0.41905664437892154,False,neutral
64,2020-2024,0.12353946565399558,0.22724424865394027,0.06623258606768526,1.7152453534858398,-0.0014944834727587566,1,45,2271,23258,0.25082255147932436,False,neutral
65,2020-2024,0.3902704090782949,0.0,0.019743265906826648,5.5186796466130605,-0.0006449393756986844,0,15,2271,23258,0.5797955920236161,False,neutral
